_id,Unnamed: 0,nyt_id,title,Amazon_url,author,publisher,description,published_date,bestseller_date,rank,rank_last_week,weeks_on_list,NYT_Price,Amazon_Price,Amazon_reviews,Amazon_rating,Amazon_Discount%
ObjectId("5c80968cd5cf373b2803c3d6"),70,5b4aa4ead3089013507db27b,SMOKE SCREEN,http://www.amazon.com/Smoke-Screen-Novel-Sandra-Brown/dp/1416563075?tag=NYTBS-20,Sandra Brown,Simon & Schuster,Scandalous deaths thwart the investigation of a fatal fire at police headquarters in Charleston, S.C.,1220140800000,1218844800000,1,0,1,26.95,8.99,312,4.5,33.36
ObjectId("5c80968cd5cf373b2803c3d7"),71,5b4aa4ead3089013507db282,THE MERCEDES COFFIN,http://www.amazon.com/The-Mercedes-Coffin-Decker-Lazarus/dp/0061227374?tag=NYTBS-20,Faye Kellerman,Morrow,Decker and Lazarus investigate cases of murder victims found in Mercedes-Benz trunks.,1220140800000,1218844800000,8,0,1,25.95,9.99,143,3.6,38.5
ObjectId("5c80968cd5cf373b2803c3d8"),72,5b4aa4ead3089013507db283,OFF SEASON,http://www.amazon.com/Off-Season-Anne-Rivers-Siddons-ebook/dp/B0015DTUYI?tag=NYTBS-20,Anne Rivers Siddons,Grand Central,A widow returns to her hometown in Maine to regather the strands of her life.,1220140800000,1218844800000,9,0,1,24.95,9.99,239,3.6,40.04
ObjectId("5c80968cd5cf373b2803c3d9"),73,5b4aa4ead3089013507db286,THE 19TH WIFE,http://www.amazon.com/The-19th-Wife-A-Novel/dp/1400063973?tag=NYTBS-20,David Ebershoff,Random House,A tale of Mormon outcasts past and present: a wife of Brigham Young and a son of a murdered polygamist.,1220140800000,1218844800000,12,0,1,26,9.99,785,3.9,38.42
ObjectId("5c80968cd5cf373b2803c3da"),74,5b4aa4ead3089013507db28f,THE FORCE UNLEASHED,http://www.amazon.com/The-Force-Unleashed-Star-Wars/dp/0345499026?tag=NYTBS-20,Sean Williams,Del Rey,An apprentice to Darth Vader is dispatched to kill the last of his master’s enemies; a “Star Wars” novel.,1220745600000,1219449600000,1,0,1,26,7.99,926,4.2,30.73
ObjectId("5c80968cd5cf373b2803c3db"),75,5b4aa4ead3089013507db29a,BEING ELIZABETH,http://www.amazon.com/Being-Elizabeth-Barbara-Taylor-Bradford/dp/0312354630?tag=NYTBS-20,Barbara Taylor Bradford,St. Martin’s,A 25-year-old newly in control of her family’s corporate empire faces tough choices in business and in love.,1220745600000,1219449600000,12,0,1,27.95,7.99,93,3.6,28.59
ObjectId("5c80968cd5cf373b2803c3dc"),76,5b4aa4ead3089013507db29d,ROUGH JUSTICE,http://www.amazon.com/Rough-Justice-Jack-Higgins/dp/0425228630?tag=NYTBS-20,Jack Higgins,Putnam,Violence and intrigue await an American agent in Kosovo.,1220745600000,1219449600000,15,0,1,25.95,9.99,75,4.3,38.5
ObjectId("5c80968cd5cf373b2803c3dd"),77,5b4aa4ead3089013507db2a3,DEVIL BONES,http://www.amazon.com/Devil-Bones-Temperance-Brennan-Novels/dp/0743294386?tag=NYTBS-20,Kathy Reichs,Scribner,In the 11th Temperance Brennan mystery, the forensic anthropologist must identify two victims of voodoo and devil worship.,1221350400000,1220054400000,1,0,1,25.95,7.99,306,4.3,30.79
ObjectId("5c80968cd5cf373b2803c3de"),78,5b4aa4ead3089013507db2a4,THE GYPSY MORPH,http://www.amazon.com/Gypsy-Morph-Genesis-Shannara-Book/dp/0345484142?tag=NYTBS-20,Terry Brooks,Del Rey/ Ballantine,In the third volume of the Genesis of Shannara series, champions of the Word and the Void clash.,1221350400000,1220054400000,2,0,1,27,7.99,242,4.5,29.59
ObjectId("5c80968cd5cf373b2803c3df"),79,5b4aa4ead3089013507db2a6,SILKS,http://www.amazon.com/Silks-Dick-Francis/dp/0399155333?tag=NYTBS-20,Dick Francis and Felix Francis,Putnam,A British defense lawyer and amateur jockey reluctantly represents another jockey who seems to be guilty of murder.,1221350400000,1220054400000,4,0,1,25.95,6.99,164,4.3,26.94
ObjectId("5c80968cd5cf373b2803c3e0"),80,5b4aa4ead3089013507db2b2,THE LAUGHTER OF DEAD KINGS,http://www.amazon.com/Laughter-Dead-Kings-Vicky-Bliss/dp/0061246247?tag=NYTBS-20,Elizabeth Peters,Morrow,The art historian and sleuth Vicky Bliss must discover who stole an Egyptian relic.,1221350400000,1220054400000,16,0,1,25.95,3.46,129,4.2,13.33
ObjectId("5c80968cd5cf373b2803c3e1"),81,5b4aa4ead3089013507db2b3,JUST BREATHE,http://www.amazon.com/Just-Breathe-Susan-Wiggs/dp/077832656X?tag=NYTBS-20,Susan Wiggs,Mira,Her marriage broken, the author of a syndicated comic strip flees to California, where romance and surprise await.,1221350400000,1220054400000,17,0,0,0,7.99,183,4.3,Infinity
ObjectId("5c80968cd5cf373b2803c3e2"),82,5b4aa4ead3089013507db2b7,DARK CURSE,http://www.amazon.com/Dark-Curse-Carpathian-Christine-Feehan/dp/0515146994?tag=NYTBS-20,Christine Feehan,Berkley,Lara Callandine, an expert in the field of ice-cave study, joins with Nicholas De La Cruz to search for the truth about their pasts; a Carpathian novel.,1221955200000,1220659200000,1,0,1,24.95,8.99,299,4.5,36.03
ObjectId("5c80968cd5cf373b2803c3e3"),83,5b4aa4ead3089013507db2b8,THE BOOK OF LIES,http://www.amazon.com/The-Book-Lies-Brad-Meltzer/dp/0446616141?tag=NYTBS-20,Brad Meltzer,Grand Central,The murder of the father of Superman’s creator, Jerry Siegel, is linked to the biblical story of Cain and Abel.,1221955200000,1220659200000,2,0,1,25.99,7.99,228,3.9,30.74
ObjectId("5c80968cd5cf373b2803c3e4"),84,5b4aa4ead3089013507db2b9,AMERICAN WIFE,http://www.amazon.com/American-Wife-Random-Readers-Circle/dp/0812975405?tag=NYTBS-20,Curtis Sittenfeld,Random House,A pretty librarian marries the alcoholic son of a wealthy political family who somehow becomes president.,1221955200000,1220659200000,3,0,1,26,11.99,514,3.5,46.12
ObjectId("5c80968cd5cf373b2803c3e5"),85,5b4aa4ead3089013507db2c3,HOME,http://www.amazon.com/Home-A-Novel-Marilynne-Robinson/dp/0312428545?tag=NYTBS-20,Marilynne Robinson,Farrar, Straus & Giroux,The events of the Pulitzer Prize-winning novel “Gilead” are revisited from another perspective.,1221955200000,1220659200000,13,0,1,25,9.99,419,4.1,39.96
ObjectId("5c80968cd5cf373b2803c3e6"),86,5b4aa4ead3089013507db2c5,SWEETHEART,http://www.amazon.com/Sweetheart-Chelsea-Cain/dp/031236847X?tag=NYTBS-20,Chelsea Cain,St. Martin’s,A pill-popping detective is obsessed with the beautiful serial killer who tortured him and who has escaped from prison.,1221955200000,1220659200000,15,0,1,24.95,7.99,225,4.2,32.02
ObjectId("5c80968cd5cf373b2803c3e7"),87,5b4aa4ead3089013507db2c9,THE SCOURGE OF GOD,http://www.amazon.com/The-Scourge-God-Change-Series/dp/0451462289?tag=NYTBS-20,S M Stirling,Roc,NaN,1221955200000,1220659200000,19,0,0,0,8.99,119,4.1,Infinity
ObjectId("5c80968cd5cf373b2803c3e8"),88,5b4aa4ead3089013507db2cb,ANATHEM,http://www.amazon.com/Anathem-Neal-Stephenson/dp/B003B3NW7G?tag=NYTBS-20,Neal Stephenson,William Morrow,An order of cloistered mathematicians and scientists must save their Earth-like planet when catastrophe threatens.,1222560000000,1221264000000,1,0,1,0,8.99,916,4.1,Infinity
ObjectId("5c80968cd5cf373b2803c3e9"),89,5b4aa4ead3089013507db2d1,THE KEEPSAKE,http://www.amazon.com/The-Keepsake-Novel-Tess-Gerritsen/dp/0345497627?tag=NYTBS-20,Tess Gerritsen,Ballantine,,A killer who mummifies his victims is on the loose in Boston.,1222560000000,1221264000000,7,0,1,26,11.69,476,4.5,44.96
ObjectId("5c80968cd5cf373b2803c3ea"),90,5b4aa4ead3089013507db2da,SUPREME COURTSHIP,http://www.amazon.com/Supreme-Courtship-Christopher-Buckley/dp/0446579823?tag=NYTBS-20,Christopher Buckley,Twelve,A Washington satire.,1222560000000,1221264000000,16,0,1,24.99,10.27,121,4,41.1
ObjectId("5c80968cd5cf373b2803c3eb"),91,5b4aa4ead3089013507db2de,FINE JUST THE WAY IT IS,http://www.amazon.com/Fine-Just-Way-It-Is/dp/1416571663?tag=NYTBS-20,E Annie Proulx,Simon & Schuster,NaN,1222560000000,1221264000000,20,0,0,0,13.99,70,3.9,Infinity
ObjectId("5c80968cd5cf373b2803c3ec"),92,5b4aa4ead3089013507db2e0,THE OTHER QUEEN,http://www.amazon.com/The-Other-Queen-Philippa-Gregory/dp/1416549145?tag=NYTBS-20,Philippa Gregory,Touchstone,The story of Mary, Queen of Scots, in captivity under Queen Elizabeth.,1223164800000,1221868800000,2,0,1,25.95,12.99,394,3.8,50.06
ObjectId("5c80968cd5cf373b2803c3ed"),93,5b4aa4ead3089013507db2e1,FAEFEVER,http://www.amazon.com/Faefever-Fever-Series-Book-3/dp/0440244390?tag=NYTBS-20,Karen Marie Moning,Delacorte,MacKayla is caught in the middle as the faes battle it out in Dublin; the third part of the Fever series.,1223164800000,1221868800000,3,0,1,25.95,2.99,725,4.4,11.52
ObjectId("5c80968cd5cf373b2803c3ee"),94,5b4aa4ead3089013507db2e2,THE GIRL WITH THE DRAGON TATTOO,http://www.amazon.com/Girl-Dragon-Tattoo-Stieg-Larsson/dp/0307269752?tag=NYTBS-20,Stieg Larsson,Knopf,A hacker and a journalist help a wealthy octogenarian investigate his niece’s disappearance 40 years ago; the first part of a trilogy by the late Swedish journalist.,1223164800000,1221868800000,4,0,1,24.95,9.99,6070,4.3,40.04
ObjectId("5c80968cd5cf373b2803c3ef"),95,5b4aa4ead3089013507db2e8,INDIGNATION,http://www.amazon.com/Indignation-Vintage-International-Philip-Roth/dp/0307388913?tag=NYTBS-20,Philip Roth,Houghton Mifflin,A Newark, N.J., college student in the Korean War era breaks with his parents and goes to a school in the Midwest.,1223164800000,1221868800000,10,0,1,26,9.99,276,4.1,38.42
ObjectId("5c80968cd5cf373b2803c3f0"),96,5b4aa4ead3089013507db2e9,PAUL OF DUNE,http://www.amazon.com/Paul-Dune-Brian-Herbert/dp/0765312948?tag=NYTBS-20,Brian Herbert and Kevin J Anderson,Doherty,The story of Paul Muad’Dib and his jihad that took place between Frank Herbert’s novels “Dune” and “Dune Messiah.”,1223164800000,1221868800000,11,0,1,27.95,9.99,210,3.7,35.74
ObjectId("5c80968cd5cf373b2803c3f1"),97,5b4aa4ead3089013507db2ea,ORDER 66,http://www.amazon.com/Order-66-Star-Wars-Vol/dp/0345513851?tag=NYTBS-20,Karen Traviss,Del Rey,The Republic’s clone forces fight against treacherous odds; a “Star Wars” novel.,1223164800000,1221868800000,12,0,1,27,7.99,132,4.1,29.59
ObjectId("5c80968cd5cf373b2803c3f2"),98,5b4aa4ead3089013507db2f1,LIBERTY,http://www.amazon.com/Liberty-Lake-Wobegon-Novel-Novels/dp/0670019917?tag=NYTBS-20,Garrison Keillor,Viking,NaN,1223164800000,1221868800000,19,0,0,0,2.99,57,3.9,Infinity
ObjectId("5c80968cd5cf373b2803c3f3"),99,5b4aa4ead3089013507db2f4,HEAT LIGHTNING,http://www.amazon.com/Heat-Lightning-Virgil-Flowers-No/dp/0425230619?tag=NYTBS-20,John Sandford,Putnam,Virgil Flowers investigates murder cases linked by a lemon in the mouth of each victim.,1223769600000,1222473600000,2,0,1,26.95,9.99,715,4.5,37.07
ObjectId("5c80968cd5cf373b2803c3f4"),100,5b4aa4ead3089013507db2f5,THE GIVEN DAY,http://www.amazon.com/The-Given-Day-Coughlin-Book/dp/0380731878?tag=NYTBS-20,Dennis Lehane,William Morrow,A policman, a fugitive and their families persevere in the turbulence of Boston at the end of World War I.,1223769600000,1222473600000,3,0,1,27.95,7.97,811,4.4,28.52
ObjectId("5c80968cd5cf373b2803c3f5"),101,5b4aa4ead3089013507db2f6,HOT MAHOGANY,http://www.amazon.com/Hot-Mahogany-Stone-Barrington-Novel/dp/0399155155?tag=NYTBS-20,Stuart Woods,Putnam,A Stone Barrington mystery set amid the intrigues of the world of antiques and old and new money in New England.,1223769600000,1222473600000,4,0,1,25.95,9.99,236,4.2,38.5
ObjectId("5c80968cd5cf373b2803c3f6"),102,5b4aa4ead3089013507db2f7,ONE FIFTH AVENUE,http://www.amazon.com/One-Fifth-Avenue-Candace-Bushnell/dp/B002KAORTS?tag=NYTBS-20,Candace Bushnell,Hyperion,The worlds of gossip, theater and hedge funds have one address in common.,1223769600000,1222473600000,5,0,1,25.95,7.99,212,3.6,30.79
ObjectId("5c80968cd5cf373b2803c3f7"),103,5b4aa4ead3089013507db2fa,TSAR,http://www.amazon.com/Tsar-A-Thriller-Alex-Hawke/dp/1416550402?tag=NYTBS-20,Ted Bell,Simon & Schuster,The Kremlin has a brutal killer working for it in America.,1223769600000,1222473600000,8,0,1,26.95,9.49,234,3.9,35.21
ObjectId("5c80968cd5cf373b2803c3f8"),104,5b4aa4ead3089013507db302,THE COMFORTS OF A MUDDY SATURDAY,http://www.amazon.com/The-Comforts-Muddy-Saturday-Dalhousie-ebook/dp/B0013TPYZI?tag=NYTBS-20,Alexander McCall Smith,Knopf,Isabel Dalhousie investigates drug fraud charges.,1223769600000,1222473600000,16,0,1,23.95,9.99,106,4.3,41.71
ObjectId("5c80968cd5cf373b2803c3f9"),105,5b4aa4ead3089013507db303,NIGHT OF THUNDER,http://www.amazon.com/Night-Thunder-Swagger-Novel-Novels/dp/1416565140?tag=NYTBS-20,Stephen Hunter,Simon & Schuster,A family of deranged evangelicals is somehow involved in a conspiracy that has left Bob Lee Swagger’s daughter in a coma.,1223769600000,1222473600000,17,0,0,0,9.99,283,4.1,Infinity
ObjectId("5c80968cd5cf373b2803c3fa"),106,5b4aa4ead3089013507db307,THE LUCKY ONE,http://www.amazon.com/The-Lucky-One-Nicholas-Sparks-ebook/dp/B0018QQQK8?tag=NYTBS-20,Nicholas Sparks,Grand Central,A marine returning home sets out to find the woman whose photo he found in Iraq.,1224374400000,1223078400000,1,0,1,24.99,7.99,1917,4.5,31.97
ObjectId("5c80968cd5cf373b2803c3fb"),107,5b4aa4ead3089013507db30d,A CEDAR COVE CHRISTMAS,http://www.amazon.com/Cedar-Cove-Christmas-Debbie-Macomber-ebook/dp/B001ANST8Q?tag=NYTBS-20,Debbie Macomber,Mira,A pregnant woman shows up in Cedar Cove on Christmas Eve and goes into labor in a room above a stable.,1224374400000,1223078400000,7,0,1,16.95,NaN,193,NaN,NaN
ObjectId("5c80968cd5cf373b2803c3fc"),108,5b4aa4ead3089013507db31d,THE PIRATE KING,http://www.amazon.com/The-Pirate-King-Forgotten-Realms/dp/0786949643?tag=NYTBS-20,R A Salvatore,Wizards of the Coast,In Book 2 of the Transitions fantasy series, Drizzt returns to Luskan, a city dominated by dangerous pirates.,1224979200000,1223683200000,3,0,1,27.95,7.99,200,4.1,28.59
ObjectId("5c80968cd5cf373b2803c3fd"),109,5b4aa4ead3089013507db31e,A MOST WANTED MAN,http://www.amazon.com/Most-Wanted-Man-John-Carre/dp/1416594884?tag=NYTBS-20,John le Carré,Scribner,Intelligence agencies involved in the war on terror converge in Hamburg when a young Muslim man with mysterious connections shows up.,1224979200000,1223683200000,4,0,1,28,8,425,3.7,28.57
ObjectId("5c80968cd5cf373b2803c3fe"),110,5b4aa4ead3089013507db322,GRACE,http://www.amazon.com/Grace-Novel-Richard-Paul-Evans/dp/1416550038?tag=NYTBS-20,Richard Paul Evans,Simon & Schuster,A runaway girl and the two boys who try to save her, from the author of “The Christmas Box” and “The Gift.”,1224979200000,1223683200000,8,0,1,19.95,8.99,162,4.6,45.06
ObjectId("5c80968cd5cf373b2803c3ff"),111,5b4aa4ead3089013507db32a,DEVIL'S BROOD,http://www.amazon.com/Devils-Brood-Sharon-Kay-Penman/dp/0399155260?tag=NYTBS-20,Sharon Kay Penman,Putnam,NaN,1224979200000,1223683200000,16,0,0,0,12,183,4.7,Infinity
ObjectId("5c80968cd5cf373b2803c400"),112,5b4aa4ead3089013507db32c,THE QUILTER'S KITCHEN,http://www.amazon.com/The-Quilters-Kitchen-Quilts-Recipes/dp/1416583297?tag=NYTBS-20,Jennifer Chiaverini,Simon & Schuster,NaN,1224979200000,1223683200000,18,0,0,0,10.99,218,3.6,Infinity
ObjectId("5c80968cd5cf373b2803c401"),113,5b4aa4ead3089013507db32e,FOUNDATION,http://www.amazon.com/Foundation-Collegium-Chronicles-Valdemar-Novel/dp/0756405246?tag=NYTBS-20,Mercedes Lackey,DAW,NaN,1224979200000,1223683200000,20,0,0,0,7.97,217,4.3,Infinity
ObjectId("5c80968cd5cf373b2803c402"),114,5b4aa4ead3089013507db32f,THE BRASS VERDICT,http://www.amazon.com/Brass-Verdict-Lincoln-Lawyer-Novel/dp/0446401196?tag=NYTBS-20,Michael Connelly,Little, Brown,Harry Bosch and Mickey Haller (the Lincoln lawyer) team up to find a killer.,1225584000000,1224288000000,1,0,1,26,9.99,1286,4.6,38.42
ObjectId("5c80968cd5cf373b2803c403"),115,5b4aa4ead3089013507db332,A LION AMONG MEN,http://www.amazon.com/Lion-Among-Wicked-Years-Book/dp/0060548924?tag=NYTBS-20,Gregory Maguire,Morrow,A looming civil war in Oz, seen through the eyes of the Cowardly Lion; the sequel to “Wicked” and “Son of a Witch.”,1225584000000,1224288000000,4,0,1,26.95,6.99,310,3.9,25.94
ObjectId("5c80968cd5cf373b2803c404"),116,5b4aa4ead3089013507db337,A WALLFLOWER CHRISTMAS,http://www.amazon.com/Wallflower-Christmas-Wallflowers-Book/dp/0312360738?tag=NYTBS-20,Lisa Kleypas,St. Martin’s,Matchmaking in Victorian London.,1225584000000,1224288000000,9,0,1,16.95,6.29,246,4.4,37.11
ObjectId("5c80968cd5cf373b2803c405"),117,5b4aa4ead3089013507db33a,THE FIRE,http://www.amazon.com/The-Fire-Novel-Katherine-Neville/dp/0345500679?tag=NYTBS-20,Katherine Neville,Ballantine,The most powerful piece of Charlemagne’’s chess service has reappeared, restarting the Game; a sequel to “The Eight.”,1225584000000,1224288000000,12,0,1,26,5.91,172,3.2,22.73
ObjectId("5c80968cd5cf373b2803c406"),118,5b4aa4ead3089013507db342,I SEE YOU EVERYWHERE,http://www.amazon.com/See-You-Everywhere-Julia-Glass/dp/1400075777?tag=NYTBS-20,Julia Glass,Pantheon,Tracing the relationship between two very different sisters over the course of 25 years.,1225584000000,1224288000000,20,0,0,0,5.23,96,3.1,Infinity
ObjectId("5c80968cd5cf373b2803c407"),119,5b4aa4ead3089013507db343,EXTREME MEASURES,http://www.amazon.com/Extreme-Measures-Thriller-Mitch-Novels/dp/1416505040?tag=NYTBS-20,Vince Flynn,Atria,Mitch Rapp teams up with a C.I.A. colleague to fight a terrorist cell — and the politicians who would rein them in.,1226188800000,1224892800000,1,0,1,27.95,8.99,939,4.6,32.16
ObjectId("5c80968cd5cf373b2803c408"),120,5b4aa4ead3089013507db346,BONES,http://www.amazon.com/Bones-Alex-Delaware-No-23/dp/0345495179?tag=NYTBS-20,Jonathan Kellerman,Ballantine,The psychologist-detective Alex Delaware is called in when women’s bodies keep turning up in a Los Angeles marsh.,1226188800000,1224892800000,4,0,1,27,9.99,182,4,37
ObjectId("5c80968cd5cf373b2803c409"),121,5b4aa4ead3089013507db348,ROUGH WEATHER,http://www.amazon.com/Weather-Spenser-Mystery-Robert-Parker/dp/0399155198?tag=NYTBS-20,Robert B Parker,Putnam,The Boston private eye Spenser gets involved when a gunman kidnaps the bride from her wedding on a private island.,1226188800000,1224892800000,6,0,1,26.95,9.99,187,4.2,37.07
ObjectId("5c80968cd5cf373b2803c40a"),122,5b4aa4ead3089013507db34a,TESTIMONY,http://www.amazon.com/Testimony-A-Novel-Anita-Shreve/dp/0316067342?tag=NYTBS-20,Anita Shreve,Little, Brown,A sex scandal at a Vermont prep school is caught on tape.,1226188800000,1224892800000,8,0,1,25.99,7.99,408,3.9,30.74
ObjectId("5c80968cd5cf373b2803c40b"),123,5b4aa4ead3089013507db34c,DARK SUMMER,http://www.amazon.com/Dark-Summer-Iris-Johansen/dp/0312368089?tag=NYTBS-20,Iris Johansen,St. Martin’s,A veterinarian cares for an injured dog with an amazing secret.,1226188800000,1224892800000,10,0,1,26.95,7.99,129,4,29.65
ObjectId("5c80968cd5cf373b2803c40c"),124,5b4aa4ead3089013507db350,MILLENNIUM FALCON,http://www.amazon.com/Millennium-Falcon-Star-Wars-Legends-ebook/dp/B001FA0I7Y?tag=NYTBS-20,James Luceno,Del Rey,Jacen Solo’s daughter, Allana, discovers a curious device aboard her grandfather Han’s beloved spacecraft; a “Star Wars” book.,1226188800000,1224892800000,14,0,1,26,NaN,126,4,NaN
ObjectId("5c80968cd5cf373b2803c40d"),125,5b4aa4ead3089013507db357,THE GATE HOUSE,http://www.amazon.com/The-Gate-House-Nelson-DeMille-ebook/dp/B0018QOYPW?tag=NYTBS-20,Nelson DeMille,Grand Central,In a sequel to “The Gold Coast” (1990) a tax attorney and his ex-wife explore a reconciliation.,1226793600000,1225497600000,1,0,1,27.99,9.99,820,3.8,35.69
ObjectId("5c80968cd5cf373b2803c40e"),126,5b4aa4ead3089013507db35b,A GOOD WOMAN,http://www.amazon.com/A-Good-Woman-Novel/dp/0440243300?tag=NYTBS-20,Danielle Steel,Delacorte,An American society girl who made a new life as a doctor in World War I France returns to New York.,1226793600000,1225497600000,5,0,1,27,7.99,381,4.5,29.59
ObjectId("5c80968cd5cf373b2803c40f"),127,5b4aa4ead3089013507db368,A MCKETTRICK CHRISTMAS,http://www.amazon.com/Mckettrick-Christmas-Linda-Lael-Miller/dp/0373773021?tag=NYTBS-20,Linda Lael Miller,HQN,NaN,1226793600000,1225497600000,18,0,0,0,9.88,63,4.5,Infinity
ObjectId("5c80968cd5cf373b2803c410"),128,5b4aa4ead3089013507db36b,DIVINE JUSTICE,http://www.amazon.com/Divine-Justice-Camel-David-Baldacci/dp/0446544884?tag=NYTBS-20,David Baldacci,Grand Central,Members of Washington’s Camel Club rally to save their leader, who is hiding out in the town of Divine, Va.,1227398400000,1226102400000,1,0,1,27,9.99,2131,4.5,37
ObjectId("5c80968cd5cf373b2803c411"),129,5b4aa4ead3089013507db36c,SALVATION IN DEATH,http://www.amazon.com/Salvation-Death-J-D-Robb/dp/0399155228?tag=NYTBS-20,J D Robb,Putnam,Lt. Eve Dallas investigates the murder of a priest who was not who he seemed; by Nora Roberts, writing pseudonymously.,1227398400000,1226102400000,2,0,1,25.95,7.99,342,4.6,30.79
ObjectId("5c80968cd5cf373b2803c412"),130,5b4aa4ead3089013507db36d,SWALLOWING DARKNESS,http://www.amazon.com/Swallowing-Darkness-Novel-Merry-Gentry/dp/0345495942?tag=NYTBS-20,Laurell K Hamilton,Ballantine,In the seventh Meredith Gentry paranormal romance, Meredith is pregnant with twins by one of her guards; their birth will enable her to claim her place as queen of faerie, but enemies plot against her.,1227398400000,1226102400000,3,0,1,26,7.99,341,4.4,30.73
ObjectId("5c80968cd5cf373b2803c413"),131,5b4aa4ead3089013507db371,MIDNIGHT,http://www.amazon.com/Midnight-A-Gangster-Love-Story/dp/1416545360?tag=NYTBS-20,Sister Souljah,Atria,A boy from Sudan struggles to protect his mother and sister and remain true to his Islamic principles in a Brooklyn housing project.,1227398400000,1226102400000,7,0,1,26.95,7.99,750,4.2,29.65
ObjectId("5c80968cd5cf373b2803c414"),132,5b4aa4ead3089013507db37b,SANTA CLAWED,http://www.amazon.com/Santa-Clawed-Mrs-Murphy-Mystery-ebook/dp/B001ANYES0?tag=NYTBS-20,Rita Mae Brown & Sneaky Pie Brown,Bantam,As the holidays approach, monks start turning up dead in Crozet, Va.; a Mrs. Murphy mystery.,1227398400000,1226102400000,17,0,0,0,NaN,121,4.2,NaN
